incluir;productCode;categoria;titulo;rating;reviews;price;score;viatorUrl
x;130144P3;day-trips;Valley of Fire State Park Day Tour from Las Vegas;4.767164;335;109;4.752;https://www.viator.com/tours/Las-Vegas/Valley-of-Fire/d684-130144P3?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;447604P8;day-trips;Route 66, Oatman, Nelson Ghost Town SmallGroup Tour from LasVegas;4.857143;42;169;4.743;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Route-66-Oatman-Kingman-and-Nelson-Ghost-Town-Tour/d684-447604P8?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;65838P9;day-trips;Valley of Fire 3 Hour Single Seater UTV Longest Tour in Vegas!;4.92;25;299;4.738;https://www.viator.com/tours/Las-Vegas/Polaris-RS1-UTV-Single-Seat-1-driver-1-ATV-Valley-of-Fire-Tour/d684-65838P9?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;215651P11;day-trips;Scenic Desert Wine Distillery Brewery Route 66 Tour;4.796875;64;159;4.731;https://www.viator.com/tours/Kingman/Route-66-Wine-Tasting-Brewery-and-Lunch-Tour/d50726-215651P11?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;60136P22;day-trips;Vegas: Bryce & Zion Luxury Boutique Scenic Tour with Lunch, WiFi;4.73168;2661;219;4.73;https://www.viator.com/tours/Las-Vegas/Bryce-Canyon-Day-tour-from-Las-Vegas/d684-60136P22?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;142926P1;day-trips;Antelope Canyon and Horseshoe Bend Day Trip from Las Vegas;4.733922;793;249.99;4.729;https://www.viator.com/tours/Las-Vegas/Antelope-Canyon-Tour/d684-142926P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5119_O0037;day-trips;Valley of Fire and Lost City Museum Tour from Las Vegas;4.77;100;160.99;4.729;https://www.viator.com/tours/Las-Vegas/Valley-of-Fire-and-Lost-City-Museum-Tour-from-Las-Vegas/d684-5119_O0037?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;159353P5;day-trips;The Ultimate Red Rock Canyon Scenic Experience;4.9333334;15;165;4.713;https://www.viator.com/tours/Las-Vegas/Award-Winning-Red-Rock-Tour-with-Scenic-Loop-Combo/d684-159353P5?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;60136P60;day-trips;Upper Antelope Canyon & Horseshoe Bend from Las Vegas with Lunch;4.727941;136;259;4.706;https://www.viator.com/tours/Las-Vegas/Vegas-Upper-Antelope-Canyon-and-Horseshoe-Bend-Day-Tour-with-Lunch/d684-60136P60?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;130144P16;day-trips;California Desert, Seven Magic Mountains and Las Vegas Sign;4.726619;139;49;4.706;https://www.viator.com/tours/Las-Vegas/Seven-Magic-Mountains-and-Las-Vegas-Sign/d684-130144P16?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5109P6;day-trips;Half-Day Electric Bike Tour of Red Rock Canyon;4.7028112;249;119.99;4.694;https://www.viator.com/tours/Las-Vegas/Electric-Bike-Tour-of-Red-Rock-Canyon/d684-5109P6?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;130144P1;day-trips;Antelope Canyon & Horseshoe Bend with Lunch;4.707071;99;270;4.687;https://www.viator.com/tours/Las-Vegas/Tour/d684-130144P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5109_CY001;day-trips;Guided or Self-Guided Road Bike Tour of Red Rock Canyon;4.705128;78;129.99;4.683;https://www.viator.com/tours/Las-Vegas/Guided-or-Self-Guided-Road-Bike-Tour-of-Red-Rock-Canyon/d684-5109_CY001?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;26719P4;day-trips;Photographer's Dream: Valley of Fire Hiking Tour;4.7777777;18;129;4.682;https://www.viator.com/tours/Las-Vegas/Half-day-Hiking-Tour-of-the-Valley-of-Fire/d684-26719P4?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;142926P7;day-trips;Death Valley Small Group VIP Tour from Las Vegas;4.7619047;21;240;4.681;https://www.viator.com/tours/Las-Vegas/Death-Valley-an-Mojave-Desert-VIP-Small-Group-Tour-from-Las-Vegas/d684-142926P7?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;190492P3;day-trips;Small Group Bryce Canyon & Zion National Park Tour from Las Vegas;4.740741;27;249;4.68;https://www.viator.com/tours/Las-Vegas/Zion-and-Bryce-Canyon-Small-Group-Tour-from-Las-Vegas/d684-190492P3?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;60136P39;day-trips;Private Upper or Lower Antelope Canyon & Horseshoe Bend Day Tour;4.6969695;99;1430;4.68;https://www.viator.com/tours/Las-Vegas/Upper-Antelope-Canyon-and-Horseshoe-Bend-Day-Tour-from-Las-Vegas/d684-60136P39?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;3857P6;day-trips;Guided Antelope Canyon & Horseshoe Bend Day Tour from Las Vegas;4.6821427;280;209;4.677;https://www.viator.com/tours/Las-Vegas/Antelope-Canyon-and-Horseshoe-Bend/d684-3857P6?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;169224P2;day-trips;Valley of Fire Tour;4.6789837;433;119;4.676;https://www.viator.com/tours/Las-Vegas/Valley-of-Fire/d684-169224P2?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5119P17;day-trips;Death Valley Day Trip from Las Vegas;4.6846848;111;297.99;4.673;https://www.viator.com/tours/Las-Vegas/Death-Valley-Tour-from-Las-Vegas/d684-5119P17?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5602YNPRM7D;day-trips;7-Day Camping Tour: Bryce Canyon, Grand Tetons, Yellowstone from Las Vegas;4.733333;15;1995;4.667;https://www.viator.com/tours/Las-Vegas/7-Day-Camping-Tour-Bryce-Canyon-Salt-Lake-City-Grand-Tetons-Yellowstone-Rocky-Mountains-and-Snow-Canyon-from-Las-Vegas/d684-5602YNPRM7D?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;326264P1;day-trips;Lower Antelope Canyon&Horseshoe Bend&Lake Powell with WiFi, Lunch;4.6589146;129;189;4.656;https://www.viator.com/tours/Las-Vegas/Lower-Antelope-Canyon-Ticket/d684-326264P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;169224P1;day-trips;Antelope Canyon & Horseshoe Bend Tour from Las Vegas with Lunch;4.6666665;42;269;4.656;https://www.viator.com/tours/Las-Vegas/Tours/d684-169224P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;65838P3;day-trips;Scenic Valley of Fire 2-Person UTV Tour in Las Vegas;4.6540284;211;399;4.653;https://www.viator.com/tours/Las-Vegas/Valley-of-Fire-1-Person-2-Seater-UTV-Tour-Free-Hotel-Pickup-Lunch-Included/d684-65838P3?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;130144P10;day-trips;California Desert, Red Rock Views and Seven Magic Mountains;4.6466165;133;99;4.647;https://www.viator.com/tours/Las-Vegas/Red-Rock-Canyon-Seven-Magic-Mountains/d684-130144P10?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;142926P6;day-trips;Zion and Bryce Canyon National Park Small Group Tour;4.64;125;228.6;4.642;https://www.viator.com/tours/Las-Vegas/Bryce-Canyon-and-Zion-Park-Small-group-tour-from-La-Vegas/d684-142926P6?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;309754P41;day-trips;Self-Guided Driving Audio Tour in Joshua Tree National Park;4.625;24;19.99;4.64;https://www.viator.com/tours/Los-Angeles/Joshua-Tree-Audio-Driving-Tour/d645-309754P41?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;447604P2;day-trips;Small Group Family Tour at the Death Valley from Las Vegas;4.590909;22;199;4.63;https://www.viator.com/tours/Las-Vegas/From-Las-Vegas-Small-Group-Tour-at-the-Death-Valley/d684-447604P2?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;2596P2;day-trips;Red Rock Canyon Wedding by Private Limousine;4.5625;16;800.99;4.627;https://www.viator.com/tours/Las-Vegas/Red-Rock-Canyon-Wedding-by-Private-Limousine/d684-2596P2?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;17632P10;day-trips;The Ultimate Vegas Adventure- Red Rock Express Experience;4.545946;185;160;4.568;https://www.viator.com/tours/Las-Vegas/Red-Rock-Canyon-Automatic-Slingshot-Express-Tour/d684-17632P10?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;369424P1;day-trips;Small Group One Day Tour Death Valley National Park and Rhyolite Ghost Town;4.513158;76;170;4.566;https://www.viator.com/tours/Las-Vegas/One-Day-Tour-Death-Valley-National-Park-and-Rhyolite-Ghost-Town/d684-369424P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5119P16;day-trips;Small-Group Zion National Park Day Tour from Las Vegas;4.491228;57;292.99;4.564;https://www.viator.com/tours/Las-Vegas/Zion-National-Park-Day-Tour-from-Las-Vegas/d684-5119P16?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;60136P15;day-trips;Shuttle between Las Vegas, Bryce Canyon, Zion National Park and St George;4.36;25;25;4.552;https://www.viator.com/tours/Las-Vegas/One-Way-Shuttle-Between-Las-Vegas-and-Flagstaff/d684-60136P15?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;150592P4;day-trips;Lower Antelope and Horseshoe Bend Tour from Las Vegas;4.285714;21;279;4.54;https://www.viator.com/tours/Las-Vegas/Lower-Antelope-Canyon-and-Horseshoe-Bend-Tour/d684-150592P4?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;17632P6;day-trips;The Ultimate Vegas Adventure- Red Rock & Strip Experience;4.506098;164;199;4.539;https://www.viator.com/tours/Las-Vegas/Red-Rock-Canyon-Trike-Tour-with-Las-Vegas-Strip/d684-17632P6?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;326264P8;day-trips;Upper Antelope Canyon&Horseshoe Bend&Lake Powell with WiFi, Lunch;4.304348;23;189;4.539;https://www.viator.com/tours/Las-Vegas/1-Day-Antelope-Canyon-X-and-Horseshoe-Bend-Tour-From-Las-Vegas-Ticket-Included/d684-326264P8?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;369424P5;day-trips;Zion National Park Day Trip from Las Vegas;4.2380953;21;179;4.526;https://www.viator.com/tours/Las-Vegas/From-Las-Vegas-Zion-National-Park-Day-Trip/d684-369424P5?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5847LASWIN;helicopter-tours;Grand Canyon Deluxe Helicopter Tour with Landing from Las Vegas;4.8450756;2640;505.25;4.841;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-Deluxe-Helicopter-Tour-from-Las-Vegas/d684-5847LASWIN?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;18018P7;helicopter-tours;ATV Tour of Lake Mead National Park with Optional Grand Canyon Helicopter Ride;4.9038463;104;350;4.821;https://www.viator.com/tours/Las-Vegas/Scenic-Motorized-ATV-Tour-of-Lake-Mead-National-Park-with-Optional-Grand-Canyon-Helicopter/d684-18018P7?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;336407P17;helicopter-tours;Grand Canyon Helicopter and Ranch Adventure by Luxury Vehicle;4.9322033;59;350;4.802;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-Glamping-Ranch-by-Luxury-Shuttle-w-Helicopter-Tour/d684-336407P17?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5847SUNSET;helicopter-tours;Sunset Grand Canyon Helicopter Tour from Las Vegas;4.8;440;676.01;4.784;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-Sunset-Helicopter-Tour-from-Las-Vegas/d684-5847SUNSET?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516P9;helicopter-tours;Grand Canyon Helicopter and Western Ranch Adventure Landing Tour;4.791569;427;599;4.776;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-Helicopter-and-Eagle-Point-Rim-Landing-Tour/d684-5516P9?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5847NIGHT_TZ;helicopter-tours;Red Rock Canyon Helicopter Tour with Landing and Champagne Toast;4.875;64;257.1;4.775;https://www.viator.com/tours/Las-Vegas/Red-Rock-Canyon-Helicopter-Tour-with-Landing-and-Champagne-Toast/d684-5847NIGHT_TZ?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516P6;helicopter-tours;Extended Grand Canyon West Rim Air-Only Helicopter Tour;4.739521;668;549;4.733;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-Extended-Above-and-Below-Helicopter-Flight/d684-5516P6?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516LVWED;helicopter-tours;Las Vegas Night Flight Helicopter Wedding Ceremony;5;16;749.5;4.733;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Night-Flight-Helicopter-Wedding-Ceremony/d684-5516LVWED?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516P5;helicopter-tours;Grand Canyon Helicopter Flight with Sunset Valley of Fire Landing;4.7582417;91;649;4.719;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-Helicopter-and-Valley-of-Fire-Champagne-Landing-Flight/d684-5516P5?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5847LASDRE;helicopter-tours;Grand Canyon West Rim Day Trip by Helicopter from Las Vegas;4.7356324;87;563.55;4.703;https://www.viator.com/tours/Las-Vegas/West-Rim-Grand-Canyon-Helicopter-Tour-from-Las-Vegas/d684-5847LASDRE?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516P7;helicopter-tours;Grand Canyon Western Ranch Overnight Stay by Helicopter & Ground;4.818182;22;999;4.7;https://www.viator.com/tours/Las-Vegas/Overnight-Grand-Canyon-West-Rim-Cabin-and-Helicopter-Tour/d684-5516P7?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5847VNHT;helicopter-tours;Sunset Red Rock Canyon Helicopter Tour and Champagne Toast;4.725806;62;286.13;4.691;https://www.viator.com/tours/Las-Vegas/Sunset-Red-Rock-Canyon-Helicopter-Tour-with-Landing-and-Champagne-Toast/d684-5847VNHT?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516P10;helicopter-tours;Grand Canyon Helicopter Flight with Emerald Cave Kayak Tour;4.7777777;18;749;4.682;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Guided-Kayak-Tour-and-Grand-Canyon-Helicopter-TOUR/d684-5516P10?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;129718P3;helicopter-tours;Grand Canyon Tour In Spanish with Helicopter and Boat Ride;4.6875;32;619;4.663;https://www.viator.com/tours/Las-Vegas/Tour-Al-Gran-Canon-En-Espanol-con-Descenso-en-Helicoptero-y-Paseo-en-Bote/d684-129718P3?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5119P13;helicopter-tours;Grand Canyon West Rim Small-Group Tour with Optional Helicopter;4.612121;165;352.99;4.62;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-West-6-in-1-Tour-with-Helicopter-and-Landing/d684-5119P13?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;6613GRANDCELE;helicopter-tours;Grand Canyon West Rim Helicopter Tour with Champagne Toast;4.61753;1004;479;4.619;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-Helicopter-Tour-from-Las-Vegas-with-Champagne-Picnic/d684-6613GRANDCELE?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;2596GCWED;helicopter-tours;Grand Canyon Helicopter Wedding;4.5238094;21;6200.99;4.611;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-Helicopter-Wedding/d684-2596GCWED?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516ST1;helicopter-tours;Grand Canyon West Rim Luxury Helicopter Tour from Las Vegas;4.605904;1355;499;4.607;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-West-Rim-Luxury-Helicopter-Tour/d684-5516ST1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516ST2;helicopter-tours;Grand Canyon Helicopter Tour and River Raft or Emerald Cave Kayak;4.586614;254;749;4.597;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Combo-Tour-Grand-Canyon-Helicopter-Flight-and-Colorado-River-Float-Day-Trip/d684-5516ST2?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;6613P29;helicopter-tours;Daytime Hoover Dam and Las Vegas Strip Helicopter Flight;4.4545455;44;214;4.557;https://www.viator.com/tours/Las-Vegas/Hoover-Dam-and-Daytime-Las-Vegas-Flight/d684-6613P29?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516P12;helicopter-tours;Valley of Fire Helicopter Tour and Landing with Champagne Toast;4.285714;28;349;4.518;https://www.viator.com/tours/Las-Vegas/Valley-of-Fire-Helicopter-Tour-with-Champagne-Floor-Landing/d684-5516P12?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5847NIGHT;helicopter-tours;Las Vegas Strip Helicopter Night Flight;4.5114903;1523;99.94;4.516;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Strip-Night-Flight-by-Helicopter-with-Transport/d684-5847NIGHT?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516P11;helicopter-tours;Red Rock Canyon Helicopter Air-Only Tour in Las Vegas;4.39726;73;229;4.499;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Red-Rock-Canyon-Helicopter-Tour/d684-5516P11?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;6613EAGLE;helicopter-tours;Grand Canyon West Rim Aerial Helicopter Tour;4.40625;256;439;4.446;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-Aerial-Helicopter-Tour/d684-6613EAGLE?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;6613P16;helicopter-tours;Grand Canyon West Helicopter Tour from Las Vegas with Optional Skywalk;4.3586206;145;564;4.433;https://www.viator.com/tours/Las-Vegas/VIP-at-the-Rim-Helicopter-Tour/d684-6613P16?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516P8;helicopter-tours;Helicopter Flight of the Las Vegas Strip with Eiffel Tower Dinner;4.282051;117;349.99;4.391;https://www.viator.com/tours/Las-Vegas/Vegas-Night-Out-VIP-Helicopter-Strip-Flight-with-Eiffel-Tower-Dinner/d684-5516P8?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;6613HELIBOAT;helicopter-tours;Grand Canyon West Helicopter Tour with VIP Skywalk and Boat Ride;4.2021275;94;819;4.357;https://www.viator.com/tours/Las-Vegas/Grand-Canyon-Helicopter-Tour-from-Las-Vegas-with-VIP-Skywalk-and-Pontoon-Boat-Ride/d684-6613HELIBOAT?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;6613STRIP;helicopter-tours;Las Vegas Strip Highlights by Helicopter at Night;4.25;164;129;4.343;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Night-Strip-Helicopter-Flight/d684-6613STRIP?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;6338VOYAGER;helicopter-tours;Grand Canyon West Plane, Helicopter, Boat with Optional Skywalk;4.2614107;241;659;4.328;https://www.viator.com/tours/Las-Vegas/Best-of-the-West-Rim-Grand-Canyon-Air-Tour-with-Optional-Helicopter-Boat-Ride-and-Skywalk-Admission/d684-6338VOYAGER?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5516ST5;helicopter-tours;Las Vegas Helicopter Night Strip Flight Tour with Optional Dinner;4.3009124;5809;99;4.304;https://www.viator.com/tours/Las-Vegas/Deluxe-Las-Vegas-Helicopter-Night-Flight-with-VIP-Transportation/d684-5516ST5?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5526300P24;nightlife;Las Vegas: VIP Club Crawl with Party Bus, Express Entry & Drinks;4.9722223;108;99;4.869;https://www.viator.com/tours/Las-Vegas/Las-Vegas-VIP-Club-Crawl-with-Express-Entry-and-Drinks/d684-5526300P24?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;343687P5;nightlife;Las Vegas Nightclub VIP Entry with Party Bus;4.9068627;204;85;4.856;https://www.viator.com/tours/Las-Vegas/Las-Vegas-VIP-Entry-to-2-Nightclubs-with-Party-Bus/d684-343687P5?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;89557P1;nightlife;Bar Crawl On Fremont Street in Las Vegas;4.9753084;81;99.99;4.85;https://www.viator.com/tours/Las-Vegas/Bar-Crawl-On-Fremont-Street/d684-89557P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5526300P23;nightlife;Las Vegas: VIP Pool Crawl with Party Bus, Express Entry & Drinks;4.911111;45;99;4.772;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Party-Passport-with-3-Nightclubs-and-Pool-Parties/d684-5526300P23?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5511888P8;nightlife;Las Vegas Club Crawl with Party Bus and Free Drinks;4.87234;47;99;4.756;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Club-Crawl-with-Party-Bus-and-Free-Drinks/d684-5511888P8?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;89557P6;nightlife;Las Vegas Strip Nightclub Crawl;5;21;99.99;4.752;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Strip-Nightlife-Crawl/d684-89557P6?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;343687P3;nightlife;Skip-the-Line at Vegas Clubs with a Party Bus!;4.866667;45;80.75;4.751;https://www.viator.com/tours/Las-Vegas/Party-With-A-Celebrity-Skip-the-lines-at-the-best-clubs-Send-me-to-Vegas-Tours/d684-343687P3?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;456222P1;nightlife;Private Party Bus Rental in Las Vegas;5;15;568;4.729;https://www.viator.com/tours/Las-Vegas/Legendary-Party-Bus/d684-456222P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;441472P1;nightlife;Sin City Party Bus Club Crawl;4.7619047;21;79;4.681;https://www.viator.com/tours/Las-Vegas/Sin-City-Club-Crawl-package/d684-441472P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;89557P5;nightlife;Arts District Bar Crawl - Speakeasies & Hidden Gems;4.6875;16;99;4.657;https://www.viator.com/tours/Las-Vegas/Arts-District-18B-Crawl/d684-89557P5?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;76093P10;nightlife;Private Party Bus Tour of the Las Vegas Strip Champagne Toast;4.470588;17;289;4.603;https://www.viator.com/tours/Las-Vegas/Private-Party-Bus-Tour-of-the-Las-Vegas-Strip-w-Champagne-Toast/d684-76093P10?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;30080P1;nightlife;Las Vegas Club Crawl - Party Bus Tour;4.56962;79;85;4.6;https://www.viator.com/tours/Las-Vegas/LA-Epic-Club-Crawl-Ticket/d684-30080P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;76093P1;nightlife;Vegas Nightclub Crawl by Party Bus with Fast Pass Entry;4.425532;47;65;4.54;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Nightclub-Crawl/d684-76093P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;11144P1;nightlife;Las Vegas Nightclub or Pool Party Crawl with Luxury Party Bus;4.43318;217;99;4.473;https://www.viator.com/tours/Las-Vegas/Las-Vegas-Club-Crawl-Experience/d684-11144P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5084LASPARA;shows;Paranormal - The Mindreading Magic Show at Horseshoe Las Vegas;4.9394903;628;37.5;4.918;https://www.viator.com/tours/Las-Vegas/Paranormal-The-Mindreading-Magic-Show-at-Ballys-Las-Vegas/d684-5084LASPARA?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;3072P58;shows;An R-Rated Magic Show at Planet Hollywood Resort and Casino;4.9349594;246;32;4.886;https://www.viator.com/tours/Las-Vegas/An-R-Rated-Magic-Show-at-Planet-Hollywood-Resort-and-Casino/d684-3072P58?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;439678P1;shows;Nathan Burton Comedy Magic;4.8895707;489;25;4.867;https://www.viator.com/tours/Las-Vegas/Nathan-Burton-Comedy-Magic/d684-439678P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;61034P36;shows;All Shook Up: Elvis Tribute Show at Alexis Park Resort Hotel;4.8241105;506;37.95;4.808;https://www.viator.com/tours/Las-Vegas/All-Shook-Up/d684-61034P36?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5305LASMS;shows;Mike Hammer Comedy Magic Show at the Four Queens Hotel;4.8049645;564;37.5;4.792;https://www.viator.com/tours/Las-Vegas/Mike-Hammer-Comedy-Magic-Show/d684-5305LASMS?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;277735P1;shows;Masters of Magic Show Located @ Las Vegas Blvd;4.804348;414;65;4.787;https://www.viator.com/tours/Las-Vegas/Masters-of-Magic-Show-Tickets/d684-277735P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;16590P1;shows;Hypnosis Unleashed Vegas’ Comedy Hypnosis Show;4.7877812;311;37.5;4.768;https://www.viator.com/tours/Las-Vegas/Hypnosis-Unleashed-Starring-Kevin-Lepine-at-4-Queens-Hotel-and-Casino/d684-16590P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;17428P1;shows;Mat Franco Magic Reinvented Nightly at the LINQ Hotel and Casino;4.7758985;473;61.33;4.764;https://www.viator.com/tours/Las-Vegas/Mat-Franco-Magic-Reinvented-Nightly-at-the-LINQ-Hotel-and-Casino/d684-17428P1?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5084LASPIF;shows;Piff the Magic Dragon at the Flamingo Las Vegas;4.735016;634;50.64;4.729;https://www.viator.com/tours/Las-Vegas/Piff-the-Magic-Dragon-at-the-Flamingo-Las-Vegas/d684-5084LASPIF?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;61034P25;shows;All Motown – Motown Magic in Vegas;4.7320957;377;44.95;4.722;https://www.viator.com/tours/Las-Vegas/All-Motown-Show-at-Alexis-Park-Hotel/d684-61034P25?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;177458P3;shows;"""Classic Country"" show & dinner at Firelight Barn in Henderson";4.754717;53;49;4.703;https://www.viator.com/tours/Las-Vegas/Dinner-and-Show/d684-177458P3?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;313579P29;shows;Elvis Show the Spirit of the King;4.8125;16;40.88;4.687;https://www.viator.com/tours/Las-Vegas/Spirit-of-the-King-The-Ultimate-ELVIS-Show/d684-313579P29?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;3072P51;shows;Big Black Comedy Show at Planet Hollywood Resort and Casino;4.7166667;60;39;4.685;https://www.viator.com/tours/Las-Vegas/Big-Black-Comedy-Show-at-Planet-Hollywood-Resort-and-Casino/d684-3072P51?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;277735P6;shows;Candlelight Magic Show: Up-Close with World-Class Magicians;4.730769;26;65;4.676;https://www.viator.com/tours/Las-Vegas/Candlelight-Magic-Show/d684-277735P6?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;277735P5;shows;Magic Up Close Early Show at Las Vegas Magic Theater;4.6588235;85;39;4.655;https://www.viator.com/tours/Las-Vegas/Experience-Magic-up-Close-Show-by-Las-Vegas-Magic-Theater/d684-277735P5?mcid=42383&pid=P00140156&medium=api&api_version=2.0
x;5156LASWIN;shows;Mac King Comedy Magic Show at the Excalibur Hotel and Casino;4.631579;114;36.02;4.636;https://www.viator.com/tours/Las-Vegas/Mac-King-Comedy-Magic-Show-at-the-Excalibur-Hotel-and-Casino/d684-5156LASWIN?mcid=42383&pid=P00140156&medium=api&api_version=2.0
